point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
0,36.97085414012739,40.610375566878986,43.34417704458598,0.006223348148195473,0.0,0.32069673192301784,0.00753857832751148,0.0,0.47328735218235524,0.006617431327275103,0.0,1.3004987837745254
