point_index,x,y,z,s1_exe_effect,s1_exe_effect_normalized,s1_exe_baseline,s2_exe_effect,s2_exe_effect_normalized,s2_exe_baseline
24,3.239402,4.186968,-4.194113,-0.003564608079526188,-0.10509672997375907,3.511993338031222,-0.0009782211897784165,-0.38010687137118015,3.619868197055589
25,1.607318,3.560959,-4.628838,-0.006824289320997323,-0.3722207373921458,3.511993338031222,0.0007098182760403304,-0.19816715742766144,3.619868197055589
26,1.177275,1.890755,-4.988287,-0.005428179765796681,-0.25781250187645877,3.511993338031222,-0.001665098749120908,-0.4541396823282279,3.619868197055589
27,0.632516,0.499615,5.082049,-0.0032907718350774218,-0.08265642689659602,3.511993338031222,-0.003077877081420155,-0.6064112914042956,3.619868197055589
28,0.202258,2.173731,4.850738,-0.008404853721040162,-0.5017446586733978,3.511993338031222,0.00024002412473400625,-0.24880235597117029,3.619868197055589
29,-0.178425,0.129685,-4.93033,-0.0035365878750672763,-0.10280053327559091,3.511993338031222,-0.002616526067326319,-0.5566861082960486,3.619868197055589
30,1.12879,-1.177698,5.067491,0.0012242957199144477,0.2873438429794377,3.511993338031222,-0.004648006200967725,-0.7756424312262051,3.619868197055589
31,0.963441,-2.01875,-4.906021,0.0027886016633171806,0.4155354180064337,3.511993338031222,-0.004445076226843092,-0.7537702995667159,3.619868197055589
32,2.852331,-1.449555,5.056166,0.0021028530099660436,0.3593397611936078,3.511993338031222,-0.006261101469570818,-0.9495045343796649,3.619868197055589
33,1.738914,-2.798466,4.84566,0.003546706988565518,0.47766055157751874,3.511993338031222,-0.004929420866697676,-0.8059737740764059,3.619868197055589
34,3.41611,-3.214745,4.56073,0.0032513581460089647,0.45345733642679975,3.511993338031222,-0.006304653259963988,-0.954198619113056,3.619868197055589
35,2.531553,-4.579436,3.874173,0.004622124766893165,0.5657887718897021,3.511993338031222,-0.004974076997770194,-0.810786886493311,3.619868197055589
36,3.373158,-5.493564,2.623902,0.004596792289868201,0.5637128287899134,3.511993338031222,-0.005402063684233127,-0.8569160066255423,3.619868197055589
37,3.375254,-5.936721,-1.716914,0.004849738066684761,0.5844412020747509,3.511993338031222,-0.005219084441275612,-0.8371941981042322,3.619868197055589
38,2.917153,-5.166056,-3.223934,0.0047303788685311154,0.5746599673554145,3.511993338031222,-0.005096292677269076,-0.8239594966234033,3.619868197055589
39,3.367776,-3.816617,-4.268711,0.003620343632783296,0.4836949193696951,3.511993338031222,-0.006050163737624903,-0.926769313203115,3.619868197055589
40,3.417906,-2.141796,-4.878479,0.002624779274664313,0.4021105185392524,3.511993338031222,-0.006633042763537045,-0.9895929884699105,3.619868197055589
41,4.833041,1.81826,5.094107,0.0008899741570833619,0.2599468955437083,3.511993338031222,-0.004792902788872233,-0.7912596275587278,3.619868197055589
42,5.394793,0.179338,4.830359,0.002108469786936684,0.35980004422806044,3.511993338031222,-0.006712043068448192,-0.9981077733241932,3.619868197055589
43,6.532567,1.628059,4.744492,0.0019972954342963867,0.35068954034762023,3.511993338031222,-0.005196388005410668,-0.8347479383262937,3.619868197055589
44,4.879904,3.535327,4.730685,-0.0002023043011214476,0.17043697805227787,3.511993338031222,-0.003108628867401819,-0.6097257702764128,3.619868197055589
45,6.600222,3.343466,4.39989,0.0013591542315816163,0.2983952137738273,3.511993338031222,-0.0038494710733729676,-0.6895749810093501,3.619868197055589
46,7.332865,0.210908,4.102004,0.0025520704225194812,0.39615218135197794,3.511993338031222,-0.006592654090157968,-0.9852398297731241,3.619868197055589
47,7.907533,2.284064,3.88119,0.0023224003482908984,0.3773312028368121,3.511993338031222,-0.0048053615042995546,-0.7926024487230725,3.619868197055589
48,5.687986,4.812009,3.861425,-5.523969074427981e-05,0.1824886129095693,3.511993338031222,-0.002466187830248767,-0.5404824019239372,3.619868197055589
49,7.325469,4.496272,3.281824,0.001339138216659208,0.29675494353801524,3.511993338031222,-0.0032899641445678363,-0.6292703894180345,3.619868197055589
50,8.643702,0.896404,3.09808,0.0027278057398612,0.41055332021673263,3.511993338031222,-0.005910601850933617,-0.9117270998803864,3.619868197055589
51,4.720367,5.890194,2.82185,-0.0018267103269775653,0.037320327939143194,3.511993338031222,-0.0009071572222119073,-0.3724474782156587,3.619868197055589
52,8.593673,3.403233,2.729458,0.0022524574210511794,0.371599527365865,3.511993338031222,-0.004169982111162263,-0.7241201961609645,3.619868197055589
53,6.430699,5.747069,2.456159,0.00020952104844385033,0.2041851974587594,3.511993338031222,-0.0022168234334238868,-0.5136054906047984,3.619868197055589
54,9.366964,1.982928,1.937932,0.0027312224978461863,0.41083331633221665,3.511993338031222,-0.005108143616510574,-0.8252368106549887,3.619868197055589
55,8.177691,4.870391,1.796838,0.0016499146514630247,0.3222224173571817,3.511993338031222,-0.0033002127628902755,-0.6303750026238617,3.619868197055589
56,9.314422,0.257595,1.563825,0.002804374895813311,0.4168280011647816,3.511993338031222,-0.006453862634692165,-0.9702806548150877,3.619868197055589
57,5.300456,6.529828,1.309629,-0.00132142215904274,0.07872762832257862,3.511993338031222,-0.0009499726262389707,-0.3770621939961821,3.619868197055589
58,9.255157,3.567001,1.098649,0.0024019433127273615,0.3838495811223579,3.511993338031222,-0.004161972517916723,-0.7232569088188107,3.619868197055589
59,7.150538,6.004821,0.886252,0.0006675932391169148,0.24172324802111578,3.511993338031222,-0.002391284078845146,-0.5324091504510746,3.619868197055589
60,9.749293,1.465844,0.310339,0.0028341962968969625,0.4192718021300259,3.511993338031222,-0.005467949169867925,-0.8640172543464366,3.619868197055589
61,8.55014,4.941161,0.094726,0.0017897036592495752,0.3336778319167142,3.511993338031222,-0.0033481852210548446,-0.6355455543155519,3.619868197055589
62,4.491328,6.734762,-0.220655,-0.002626263083210123,-0.028201335243747128,3.511993338031222,0.00010160889204513524,-0.26372098100972896,3.619868197055589
63,6.224677,6.468715,-0.523459,-0.00026801303698809065,0.165052285640092,3.511993338031222,-0.0016692554024921868,-0.4545876933733761,3.619868197055589
64,9.5487,2.996595,-0.542561,0.0025926247177978645,0.39947552037512146,3.511993338031222,-0.004502543081011723,-0.7599641731226303,3.619868197055589
65,9.470789,0.241324,-0.959507,0.0028154729181726346,0.41773746070620077,3.511993338031222,-0.0064568190949994,-0.9705993070465525,3.619868197055589
66,7.643508,5.588612,-1.243681,0.0011308543340091681,0.2796865183477566,3.511993338031222,-0.002785934367346865,-0.5749452179137531,3.619868197055589
67,8.772166,4.248332,-1.524451,0.0020780655958412275,0.3573084848496755,3.511993338031222,-0.0037374331766435454,-0.6774993493108356,3.619868197055589
68,5.0686,6.386798,-1.826214,-0.0015667840516941922,0.05862073836077486,3.511993338031222,-0.0008438233209111523,-0.36562124451738587,3.619868197055589
69,9.417774,1.802145,-1.834442,0.002761809074590005,0.4133398218300768,3.511993338031222,-0.0052309560460899185,-0.8384737395057822,3.619868197055589
70,6.482758,5.645747,-2.582089,0.0002950411776194706,0.21119339179681074,3.511993338031222,-0.002302978194561156,-0.5228913947045489,3.619868197055589
71,8.848565,0.311522,-2.590316,0.0027633256895027714,0.41346410522566,3.511993338031222,-0.0064317894028662614,-0.9679015650097046,3.619868197055589
72,8.655917,3.056835,-2.838365,0.0023611258881328645,0.38050467920634734,3.511993338031222,-0.004380752604865368,-0.7468373921202884,3.619868197055589
73,7.573165,4.393837,-3.156489,0.0015127579680447312,0.3109827162315666,3.511993338031222,-0.00341344339591787,-0.6425791894333757,3.619868197055589
74,4.902717,5.441297,-3.394136,-0.001318004621346791,0.07900768833373273,3.511993338031222,-0.0014556068757434204,-0.4315602982038733,3.619868197055589
75,8.207293,1.585986,-3.665543,0.0025586517740356918,0.3966915092374388,3.511993338031222,-0.005342356508717394,-0.8504806674917864,3.619868197055589
76,6.101415,4.328759,-4.089109,0.0005577856583927066,0.23272474821849998,3.511993338031222,-0.002998461046669121,-0.597851698493283,3.619868197055589
77,7.264539,2.990372,-4.173557,0.0018536367079247107,0.3389170105061119,3.511993338031222,-0.004229809212041857,-0.7305684610508045,3.619868197055589
78,7.196797,0.226313,-4.19266,0.002526095052149291,0.39402355449755255,3.511993338031222,-0.006579817368892904,-0.9838562665080286,3.619868197055589
79,4.725237,3.431677,-4.775382,-0.00031648415336649194,0.1610801798138186,3.511993338031222,-0.003129996116360445,-0.6120287680688292,3.619868197055589
80,6.339728,1.631588,-4.816045,0.001910271061864588,0.343558076445168,3.511993338031222,-0.005175392848162819,-0.8324850452001427,3.619868197055589
81,4.705601,-1.401399,5.099228,0.0020776928740375844,0.35727794108344013,3.511993338031222,-0.00665047125976681,-0.9914714609124794,3.619868197055589
82,6.420938,-1.331941,4.802193,0.002061194404485267,0.35592592627689545,3.511993338031222,-0.00655136458183847,-0.9807895775813756,3.619868197055589
83,5.516368,-2.914424,4.772688,0.0022635841294240677,0.37251133766563527,3.511993338031222,-0.006348113280743473,-0.9588828127641587,3.619868197055589
84,7.197101,-2.806189,4.190155,0.002003902982000927,0.3512310149555018,3.511993338031222,-0.006341281571049073,-0.9581464796791135,3.619868197055589
85,4.694065,-4.332983,4.108166,0.0029530902150347593,0.42901490813271836,3.511993338031222,-0.006017908996207133,-0.9232928432830086,3.619868197055589
86,8.102166,-1.326362,3.802714,0.0021067231579574575,0.35965691166452385,3.511993338031222,-0.006483927849672888,-0.9735211339176247,3.619868197055589
87,6.426306,-4.316657,3.742759,0.0023043039383310315,0.37584824018179375,3.511993338031222,-0.006100750015650025,-0.932221586766455,3.619868197055589
88,8.512979,-2.854183,3.019605,0.0019233732922532276,0.3446317766103879,3.511993338031222,-0.006314079124268179,-0.9552145545161677,3.619868197055589
89,5.308153,-5.460991,2.901963,0.002996643722271042,0.432584026254474,3.511993338031222,-0.0057969101786743416,-0.8994732214921937,3.619868197055589
90,7.798157,-4.405933,2.618262,0.002043804499719304,0.3545008602334403,3.511993338031222,-0.006112135660147455,-0.9334487505531264,3.619868197055589
91,9.187529,-1.347799,2.429885,0.002144635762985736,0.3627637697394728,3.511993338031222,-0.006421537176415804,-0.9667965629138112,3.619868197055589
92,6.742931,-5.598448,1.862388,0.0024570129205536695,0.3883624194153694,3.511993338031222,-0.005890085597358041,-0.9095158237921687,3.619868197055589
93,8.976908,-3.651354,1.507383,0.0018844736660725836,0.34144403423231395,3.511993338031222,-0.006199763976507455,-0.9428934768967476,3.619868197055589
94,4.548621,-6.182865,1.499912,0.003742275518097582,0.4936869803794801,3.511993338031222,-0.005486249421073008,-0.8659896859967431,3.619868197055589
95,9.658081,-2.089873,0.92608,0.002006118671656232,0.3514125860528199,3.511993338031222,-0.006331898129579017,-0.9571351166799434,3.619868197055589
96,8.085981,-5.025057,0.880498,0.0020651749373388206,0.35625212255460936,3.511993338031222,-0.006026246730084228,-0.9241914981706775,3.619868197055589
97,5.950701,-6.235865,0.446719,0.0029012545070741247,0.4247670811177171,3.511993338031222,-0.0057071056374113915,-0.8897939379925717,3.619868197055589
98,3.49246,-6.263806,0.106278,0.004885119278154271,0.5873406177828917,3.511993338031222,-0.005137938117592444,-0.8284481117612077,3.619868197055589
99,9.344035,-3.416811,-0.206361,0.0018753434161453697,0.34069582949429833,3.511993338031222,-0.006216484432306046,-0.9446956355586752,3.619868197055589
100,7.288633,-5.670048,-0.570822,0.0023184315995901095,0.3770059722455801,3.511993338031222,-0.005908039783213859,-0.9114509559409374,3.619868197055589
101,9.74897,-1.484658,-0.724777,0.0021362211891489125,0.3620742131486585,3.511993338031222,-0.0063687091780746385,-0.96110267298942,3.619868197055589
102,4.903923,-6.31819,-0.946915,0.00352140406229573,0.4755870300998337,3.511993338031222,-0.005532873342263933,-0.8710148901203254,3.619868197055589
103,8.442661,-4.542752,-1.259081,0.0019695184933374854,0.3484132785805596,3.511993338031222,-0.006093242363418128,-0.931412399465377,3.619868197055589
104,9.225638,-2.792204,-1.835183,0.0019134029544334297,0.3438147284402002,3.511993338031222,-0.006293120525892704,-0.9529556017663624,3.619868197055589
105,6.21644,-5.76761,-1.964456,0.0026736791428239037,0.4061177596703285,3.511993338031222,-0.005821677416357307,-0.9021426757499021,3.619868197055589
106,7.405671,-4.692693,-2.696783,0.002144137241225419,0.36272291693193237,3.511993338031222,-0.006063890942521688,-0.9282488542818266,3.619868197055589
107,4.682874,-5.549763,-2.835702,0.0033980977619432196,0.4654823386744744,3.511993338031222,-0.005694103708549836,-0.8883925683767031,3.619868197055589
108,8.89045,-1.414329,-2.91041,0.0021156918408165026,0.36039187632183234,3.511993338031222,-0.006436150224097936,-0.9683715816079629,3.619868197055589
109,8.220883,-3.113019,-3.223616,0.0019290725810559017,0.34509882131556835,3.511993338031222,-0.00628679976768165,-0.9522743398858723,3.619868197055589
110,5.917167,-4.622957,-3.683401,0.0025162778291383248,0.39321905376323363,3.511993338031222,-0.006022584249617768,-0.9237967499068576,3.619868197055589
111,7.652363,-1.703314,-4.142619,0.0020352880110126037,0.35380295193384215,3.511993338031222,-0.006468810578653006,-0.9718917691896917,3.619868197055589
112,6.769902,-3.200289,-4.262719,0.002080586558803166,0.35751507245105785,3.511993338031222,-0.006288856105626461,-0.9524959754252219,3.619868197055589
113,5.063487,-3.413568,-4.632381,0.002504709934286975,0.39227108916142717,3.511993338031222,-0.0062500926667588,-0.9483179872194611,3.619868197055589
114,6.165146,-1.0698,-4.880147,0.0020711266461952427,0.35673985255117713,3.511993338031222,-0.006589304406917407,-0.9848787953169224,3.619868197055589
115,-1.328089,0.81128,5.099891,-0.006135051822035109,-0.31573917703481436,3.511993338031222,-0.00031612073445463906,-0.3087445780819922,3.619868197055589
116,-1.002037,2.821256,-4.684109,-0.01135785958237312,-0.7437372650588124,3.511993338031222,0.0029153075860759436,0.03954416526273685,3.619868197055589
117,-2.557715,0.219071,-4.913529,-0.004053661611075121,-0.14517363612256617,3.511993338031222,0.0006342069089475544,-0.2063166769017608,3.619868197055589
118,-1.418517,-0.929104,5.090722,-0.0002342351425217437,0.16782031289908073,3.511993338031222,-0.000924181933191548,-0.3742824300093388,3.619868197055589
119,-2.497642,-2.257073,4.712643,0.004388724966747137,0.5466621501966191,3.511993338031222,0.0012855856290467926,-0.1361099901485756,3.619868197055589
120,-2.558726,-2.605069,-4.562681,0.00542828770497783,0.6318521255433152,3.511993338031222,0.0016771757262068476,-0.09390375522156291,3.619868197055589
121,-0.989678,-1.770365,-4.949365,0.0023174897879574274,0.3769287927673064,3.511993338031222,-0.001403384272885333,-0.4259316588161217,3.619868197055589
122,-0.24208,-2.790247,5.09994,0.00377598924185385,0.49644974898402827,3.511993338031222,-0.0020058815731816004,-0.4908698244735682,3.619868197055589
123,-1.437972,-4.022711,4.798838,0.005582954473212887,0.644526741214249,3.511993338031222,0.0002855004386868032,-0.24390084287309555,3.619868197055589
124,0.516895,-4.329509,4.794677,0.004798385437839059,0.5802329623750488,3.511993338031222,-0.002301936111479108,-0.5227790772488896,3.619868197055589
125,-0.666762,-5.512905,4.279192,0.005807058786360564,0.6628916173396016,3.511993338031222,-0.00032581262717013004,-0.3097891864717448,3.619868197055589
126,-3.043517,-3.857586,4.125899,0.007424599359272754,0.795445658054065,3.511993338031222,0.0029350140033268524,0.041668155838835874,3.619868197055589
127,1.092414,-5.74455,3.918987,0.005217565336817387,0.6145838716049927,3.511993338031222,-0.002356967884299177,-0.5287104936686069,3.619868197055589
128,-2.360708,-5.442654,3.796144,0.0070536081433845155,0.7650437098376925,3.511993338031222,0.001976351974430024,-0.06165803933480862,3.619868197055589
129,-0.123997,-6.772482,3.157911,0.0058879531684823405,0.6695207414561213,3.511993338031222,-0.0005927786398318702,-0.3385632293539472,3.619868197055589
130,-3.831232,-4.910022,2.933314,0.009069045613352422,0.9302045626320066,3.511993338031222,0.004601290478085662,0.22126221824506653,3.619868197055589
131,-1.879104,-6.74876,2.742951,0.006864380947740667,0.749536939982455,3.511993338031222,0.0014687329837181906,-0.11637006226586799,3.619868197055589
132,1.917456,-6.574726,2.614245,0.005239866991557651,0.6164114452065121,3.511993338031222,-0.0029144492325050564,-0.5887967647986657,3.619868197055589
133,-3.381887,-6.302331,1.929391,0.008285727612214355,0.8660133034116644,3.511993338031222,0.00367772771849717,0.12171908096011208,3.619868197055589
134,0.634736,-7.480308,1.742999,0.005749527243545494,0.6581770286631983,3.511993338031222,-0.0011834624345068434,-0.4022281156379367,3.619868197055589
135,-1.071858,-7.603187,1.404544,0.006466753751197096,0.7169522292911357,3.511993338031222,0.0006493640972720094,-0.2046830098200484,3.619868197055589
136,2.175713,-7.15172,0.961403,0.0053016220167019235,0.6214721393581022,3.511993338031222,-0.002916542899117136,-0.5890224236841409,3.619868197055589
137,-2.631055,-7.230958,0.662287,0.0074919617896624935,0.8009658672469824,3.511993338031222,0.002520763526073555,-0.002980452714800852,3.619868197055589
138,-4.368234,-5.714543,0.615477,0.009920750707654857,1.0,3.511993338031222,0.005719318355040581,0.3417651307853229,3.619868197055589
139,0.212269,-7.847924,0.093372,0.0059496468098849675,0.6745764053394601,3.511993338031222,-0.0006444801093277164,-0.34413570011722494,3.619868197055589
140,-1.421055,-7.70849,-0.497861,0.006668366490962363,0.73347396838253,3.511993338031222,0.001059143899919679,-0.16051625804485392,3.619868197055589
141,-3.543384,-6.598717,-0.709313,0.008459293375867372,0.880236651924325,3.511993338031222,0.003945867882171772,0.1506196758002114,3.619868197055589
142,1.731018,-7.413209,-0.723876,0.005442412560233034,0.6330096276609984,3.511993338031222,-0.002322271274043164,-0.5249708350453253,3.619868197055589
143,-0.094907,-7.60237,-1.622358,0.006027783148994992,0.680979513644201,3.511993338031222,-0.00040398258333151915,-0.31821447495046074,3.619868197055589
144,-4.231298,-5.411127,-1.784067,0.009754032284945868,0.9863377766457928,3.511993338031222,0.005451356684353925,0.3128837742176842,3.619868197055589
145,-2.270973,-7.053249,-1.891495,0.007189833769665199,0.7762071127932382,3.511993338031222,0.0020182594293891576,-0.05714118382179634,3.619868197055589
146,1.927422,-6.749318,-2.330665,0.005274162218678491,0.6192218667861717,3.511993338031222,-0.0028393009616380915,-0.5806971586095093,3.619868197055589
147,-3.019588,-5.879645,-2.944216,0.007843828456068458,0.8298005989414501,3.511993338031222,0.003063308229751094,0.05549592191236785,3.619868197055589
148,-0.892265,-6.842047,-3.002374,0.006262530935554622,0.7002165999827732,3.511993338031222,0.0002876542781908853,-0.2436686984527856,3.619868197055589
149,0.720487,-6.321239,-3.529207,0.00548085244953489,0.6361596955708277,3.511993338031222,-0.0016904189596074204,-0.4568687369185904,3.619868197055589
150,-3.583171,-4.326585,-3.532233,0.008572918474689661,0.8895479892890246,3.511993338031222,0.004079079130631769,0.16497740672394623,3.619868197055589
151,-1.668951,-5.581977,-4.011026,0.00647433739690273,0.7175736930729182,3.511993338031222,0.0009984126692548223,-0.16706197155353808,3.619868197055589
152,1.543793,-4.915517,-4.26475,0.004844871265625272,0.5840423779855182,3.511993338031222,-0.0033398960176715953,-0.634652130125593,3.619868197055589
153,-0.174036,-4.897352,-4.634412,0.005326793015732356,0.6235348496765809,3.511993338031222,-0.0011502919917503185,-0.39865294989761746,3.619868197055589
154,-2.826781,1.712348,5.094509,-0.00750901965027051,-0.4283329446930708,3.511993338031222,0.002066037341970084,-0.051991600578151,3.619868197055589
155,-1.510837,2.84255,4.81913,-0.010838037365388686,-0.7011389299886863,3.511993338031222,0.003040276772304562,0.05301355294862331,3.619868197055589
156,-3.244925,3.370057,4.741679,-0.009709638970843315,-0.6086690598429179,3.511993338031222,0.004119041078081587,0.16928457218711834,3.619868197055589
157,-4.442607,1.133771,4.74149,-0.004615014622048719,-0.19117533222705096,3.511993338031222,0.0028570539152346086,0.03326548729125256,3.619868197055589
158,-4.887069,2.793762,4.410695,-0.007317709276802642,-0.41265546280579846,3.511993338031222,0.0041798355309587976,0.17583709989147955,3.619868197055589
159,-5.365431,4.192417,3.429278,-0.008814560163589391,-0.5353192381158614,3.511993338031222,0.005529223310656306,0.32127636929740344,3.619868197055589
160,-6.649008,3.20242,2.688535,-0.006435885259766572,-0.34039184320042104,3.511993338031222,0.005502186545177867,0.3183623015420507,3.619868197055589
161,-6.910849,4.092651,1.18473,-0.007507959207147863,-0.42824604361423,3.511993338031222,0.006302179806547681,0.40458691185338025,3.619868197055589
162,-7.141233,3.901034,-0.542632,-0.007082336743872375,-0.39336717981890945,3.511993338031222,0.006341212982311273,0.40879397275245144,3.619868197055589
163,-6.487977,4.121013,-2.170225,-0.007844205592926201,-0.45580072623360235,3.511993338031222,0.006040175164722772,0.3763476138092572,3.619868197055589
164,-6.326516,2.798511,-3.294722,-0.006062951306159192,-0.3098306917226077,3.511993338031222,0.005027342601824358,0.2671828279746795,3.619868197055589
165,-5.2877,4.189398,-3.492556,-0.00887464211151201,-0.5402428271154255,3.511993338031222,0.005495995628568284,0.31769503420630185,3.619868197055589
166,-1.642428,4.42369,-4.131356,-0.01268314572579099,-0.8523416712510168,3.511993338031222,0.0061066749956104616,0.3835150766879347,3.619868197055589
167,-3.69875,4.269416,-4.209563,-0.010365111810689331,-0.6623836775503096,3.511993338031222,0.005243000626646399,0.29042681020391936,3.619868197055589
168,-5.40137,1.650283,-4.276611,-0.004801195086789001,-0.20643242890623315,3.511993338031222,0.003776002960266034,0.13231135071281286,3.619868197055589
169,-4.037259,2.621848,-4.792096,-0.007855151125512272,-0.4566976895595011,3.511993338031222,0.0036190172385182073,0.1153911673365533,3.619868197055589
170,-6.158008,1.691092,3.857223,-0.004016976660583538,-0.14216738174941324,3.511993338031222,0.0041321494096524525,0.17069741006477024,3.619868197055589
171,-7.548869,1.707156,2.480259,-0.0027067758709615752,-0.034799188505892364,3.511993338031222,0.004612531876669657,0.222473834966187,3.619868197055589
172,-7.873006,2.62732,1.005801,-0.004113071416856684,-0.15004214449032205,3.511993338031222,0.005359271028128276,0.30295862833617515,3.619868197055589
173,-8.2303,1.815073,-0.516161,-0.0023420098036228687,-0.004907378092618431,3.511993338031222,0.004901314917422628,0.25359935358719343,3.619868197055589
174,-7.513038,2.747905,-1.845621,-0.004665270244998521,-0.19529367460570635,3.511993338031222,0.0053437491036416596,0.3012856493815166,3.619868197055589
175,-3.746432,-0.653396,5.099902,-4.326267070586809e-05,0.18347010445815615,3.511993338031222,0.0017932976219765528,-0.08138794328308319,3.619868197055589
176,-5.464766,-0.541169,4.803718,0.000542803203160247,0.23149696759021543,3.511993338031222,0.0027380556951883683,0.020439660316585284,3.619868197055589
177,-4.647349,-2.114632,4.797571,0.0037067459437114536,0.4907754066430221,3.511993338031222,0.002648707037258724,0.010809512684301081,3.619868197055589
178,-4.798083,-3.659483,3.96992,0.0066340317709339125,0.7306603104423295,3.511993338031222,0.003571266035023335,0.11024446284282763,3.619868197055589
179,-6.893467,0.045879,3.961693,9.92058668938256e-05,0.19514510083832115,3.511993338031222,0.003314264039130599,0.08254435833552054,3.619868197055589
180,-7.811618,1.163644,-2.514257,-0.001421255768766727,0.07054647442162887,3.511993338031222,0.004191483212219627,0.17709250643831198,3.619868197055589
181,-7.178953,0.012823,-3.723675,0.0003154092746950887,0.21286251442300652,3.511993338031222,0.0033675813852056535,0.0882909909762557,3.619868197055589
182,-5.252102,-3.700943,-3.788737,0.0065234263645646,0.7215964305096476,3.511993338031222,0.0036199491254294003,0.11549160766480582,3.619868197055589
183,-6.422581,-1.458152,-4.267341,0.002645118716243733,0.4037772929079311,3.511993338031222,0.0029597144025328426,0.04433040613382455,3.619868197055589
184,-4.29742,-2.533794,-4.701309,0.004629847670091891,0.5664216475295352,3.511993338031222,0.002721366320867169,0.018640851668220826,3.619868197055589
185,-5.490647,-0.057811,-4.760792,-0.0005091593989523524,0.14529084953317173,3.511993338031222,0.0028392448834115847,0.031346000086656556,3.619868197055589
186,-3.970545,-0.845796,-5.09102,0.0005915090450101523,0.2354883086741555,3.511993338031222,0.001974127244285917,-0.06189782446674208,3.619868197055589
187,-1.945442,4.411773,4.201322,-0.012312626555031514,-0.8219784061380329,3.511993338031222,0.005878190348774126,0.3588886197077208,3.619868197055589
188,-3.617068,4.896129,3.947169,-0.010585139534643684,-0.6804144857833586,3.511993338031222,0.005717664741717421,0.3415869015785531,3.619868197055589
189,-2.330225,5.902765,3.327175,-0.011733056991709567,-0.7744839019630136,3.511993338031222,0.00704246435040945,0.48437601683244624,3.619868197055589
