point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
0,37.806281931972805,40.22826256462586,43.487805238095255,0.023781384701419606,0.0,0.33056247754720836,0.014164368252774229,0.0,0.5489597387815821,0.0170336497887853,0.0,1.4452176643264034
