point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
0,37.04543404575162,40.75454898692811,43.310710228758175,0.014312959096924704,0.0,0.39427356436411853,-0.012110000425170409,0.0,0.5467113406374466,0.022291030564790315,0.0,1.46407115888938
