point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
0,32.11760875496687,35.71366905298014,38.3997962384106,-0.02350337472984343,0.0,0.33982133354873445,0.006535798402962367,0.0,0.5888396520531389,0.006760598304024645,0.0,1.4874305694102445
