point_index,x,y,z,cp_effect,cp_effect_normalized,cp_baseline,dm_effect,dm_effect_normalized,dm_baseline,ea_effect,ea_effect_normalized,ea_baseline,efl_effect,efl_effect_normalized,efl_baseline,eng_effect,eng_effect_normalized,eng_baseline,gap_effect,gap_effect_normalized,gap_baseline,gse_effect,gse_effect_normalized,gse_baseline,hard_effect,hard_effect_normalized,hard_baseline,homo_effect,homo_effect_normalized,homo_baseline,ie_effect,ie_effect_normalized,ie_baseline,lumo_effect,lumo_effect_normalized,lumo_baseline,nfl_effect,nfl_effect_normalized,nfl_baseline,s1_exe_effect,s1_exe_effect_normalized,s1_exe_baseline,s1_osc_effect,s1_osc_effect_normalized,s1_osc_baseline,s2_exe_effect,s2_exe_effect_normalized,s2_exe_baseline,s2_osc_effect,s2_osc_effect_normalized,s2_osc_baseline
10,1.366725,0.269244,0.725427,-0.032928127709254795,-0.3965055746341126,-0.09654005354146022,0.0038182192638447354,-0.1911010116905567,2.1909103077467873,0.0322366132286902,0.16806029621248997,-0.20681454948928035,0.01636862839749762,0.28729492937542433,0.015361530441065308,0.032928127709254795,0.3965055746341126,0.09654005354146022,0.02228384655695237,-0.0964569250272489,19.453942817510946,1.9018077121218084,0.09749927326956076,-47696.54576910705,0.0006915144805645923,-0.11833259554817477,0.3033546030307406,-0.9115608549068179,-0.354118640282839,-13.547519040705426,0.03361964218981939,0.35912550518951813,0.3998946565722008,-0.889277008349864,-0.1398223780480956,5.906423776805522,-10.759938679596385,-0.35503888687395646,65.09768045811006,0.017380465172855963,-0.08716327257565248,9.682785769035064,-0.00030889519461572285,0.011496511315781,0.02106275380895957,0.06063289879426925,-0.11540111060150615,11.534554085927041,0.00029416086447199466,-0.3309881753903352,1.3929534916197028e-13
11,0.207865,1.389844,0.696423,-0.03195783010978914,-0.22245366229585384,-0.09654005354146022,0.14918657068825825,1.0,2.1909103077467873,0.026069613587779372,-0.5195645118891792,-0.20681454948928035,0.01506691825793377,-0.07969606142374308,0.015361530441065308,0.03195783010978914,0.22245366229585395,0.09654005354146022,0.3028963103335496,1.0,19.453942817510946,-6.134344159865577,-1.0,-47696.54576910705,0.00588821652200977,1.0,0.3033546030307406,-1.0107646562799077,-0.857970208080294,-13.547519040705426,0.03784604663179891,0.9281233427548699,0.3998946565722008,-0.7078683459463593,0.5508672055924004,5.906423776805522,-10.180119258301385,0.004283033058136043,65.09768045811006,0.3143682467560911,1.0,9.682785769035064,0.0007123070162443901,0.7875638656724893,0.02106275380895957,0.307754609114971,1.0,11.534554085927041,0.00021833652931082774,-0.505295741779251,1.3929534916197028e-13
12,-1.484857,-0.223267,0.353294,-0.035773461462646594,-0.9069013349566846,-0.09654005354146022,-0.06730096033954247,-0.7738284482071855,2.1909103077467873,0.03811560705216266,0.8235722526067484,-0.20681454948928035,0.018430812094957803,0.8686861433936048,0.015361530441065308,0.035773461462646594,0.9069013349566846,0.09654005354146022,-0.1510501368842334,-0.7737370569530813,19.453942817510946,7.492416601431614,0.8610101290735424,-47696.54576910705,-0.0023421455895160648,-0.77117759476631,0.3033546030307406,-0.9167047649137823,-0.3802443238327141,-13.547519040705426,0.03343131587313053,0.3337712665160375,0.3998946565722008,-1.0677549017980146,-0.8193534449854721,5.906423776805522,-11.616818933111443,-0.8860591434173782,65.09768045811006,-0.16955685467853954,-0.7714721937465596,9.682785769035064,-0.0013941689313766506,-0.8132622961798337,0.02106275380895957,-0.08795848711867471,-0.7860787158108066,11.534554085927041,0.000748465382290613,0.7133825366262645,1.3929534916197028e-13
13,1.376946,-0.631352,0.242931,-0.03629246415552956,-1.0,-0.09654005354146022,-0.09490414873458719,-1.0,2.1909103077467873,0.03969790868235634,1.0,-0.20681454948928035,0.01889657987371867,1.0,0.015361530441065308,0.03629246415552956,1.0,0.09654005354146022,-0.20895683660083364,-1.0,19.453942817510946,8.510133641102584,1.0,-47696.54576910705,-0.003405444526826784,-1.0,0.3033546030307406,-0.9062446326410649,-0.32711779065525626,-13.547519040705426,0.032887019628702774,0.2604930485115915,0.3998946565722008,-1.1152014692418981,-1.0,5.906423776805522,-11.800679471143962,-1.0,65.09768045811006,-0.23198534901913526,-1.0,9.682785769035064,-0.001639891103455601,-1.0,0.02106275380895957,-0.13535362875908952,-1.0,11.534554085927041,0.0008731448730099303,1.0,1.3929534916197028e-13
14,-1.178358,0.905879,-0.201033,-0.03254440450066909,-0.3276733335776624,-0.09654005354146022,0.08896532707708715,0.5065667080373664,2.1909103077467873,0.029909297945579283,-0.09143699876462952,-0.20681454948928035,0.015865069353403642,0.1453265856550241,0.015361530441065308,0.03254440450066909,0.3276733335776625,0.09654005354146022,0.12363390349439385,0.2995553200647365,19.453942817510946,-0.43436988366011064,-0.22155308592449297,-47696.54576910705,0.0026351065550898056,0.29992928517073225,0.3033546030307406,-0.9411061148069697,-0.5041776633810493,-13.547519040705426,0.035179511055758894,0.5691295461632657,0.3998946565722008,-0.817472211312575,0.13356492723263247,5.906423776805522,-10.53940518297383,-0.21837130295831353,65.09768045811006,0.12867031745765445,0.3202280327817808,9.682785769035064,-7.729148639643718e-06,0.24036904413753257,0.02106275380895957,0.14412051122176628,0.26142606294892445,11.534554085927041,7.155193535308324e-05,-0.8427291700022151,1.3929534916197028e-13
15,1.378791,0.516345,-0.260612,-0.033689911574320774,-0.5331543085650031,-0.09654005354146022,0.03518158961300433,0.06588024858282471,2.1909103077467873,0.03257628670674251,0.2059341285074512,-0.20681454948928035,0.016724889009721813,0.3877354430420701,0.015361530441065308,0.033689911574320774,0.5331543085650032,0.09654005354146022,0.04014898677143819,-0.02665119921903758,19.453942817510946,2.3338357338798232,0.1565014483733329,-47696.54576910705,0.0011136248675782667,-0.02749425212343426,0.3033546030307406,-0.9375117399575652,-0.48592199799265157,-13.547519040705426,0.03480353644189904,0.5185123501039302,0.3998946565722008,-0.897362753186127,-0.17060778631024198,5.906423776805522,-10.913190749311084,-0.45001126258442115,65.09768045811006,0.03830680937753961,-0.010559606501153396,9.682785769035064,-0.00037007391647661536,-0.03499654198217317,0.02106275380895957,0.08010446090622736,-0.027514854162769997,11.534554085927041,0.00021781348332818428,-0.5064981377138846,1.3929534916197028e-13
16,-1.202813,-0.689087,-0.506363,-0.03588879334512285,-0.9275895595896406,-0.09654005354146022,-0.09315321646116392,-0.9856534301872405,2.1909103077467873,0.03858768794040657,0.8762096044940009,-0.20681454948928035,0.01855330441557298,0.9032203893378783,0.015361530441065308,0.03588879334512285,0.9275895595896406,0.09654005354146022,-0.1664503617802371,-0.8339114448150666,19.453942817510946,7.116452645917889,0.8096646375342167,-47696.54576910705,-0.0026988945952837184,-0.8479501398145962,0.3033546030307406,-0.912587081657029,-0.3593307989889849,-13.547519040705426,0.03318989874983913,0.30126945014000794,0.3998946565722008,-1.0790374434372647,-0.8623102359345557,5.906423776805522,-11.665502942585459,-0.9162292810701068,65.09768045811006,-0.18713237039773212,-0.8358097065042253,9.682785769035064,-0.0012534942567025559,-0.706355925004468,0.02106275380895957,-0.09881842353855674,-0.8350957978311532,11.534554085927041,0.0006739844277766687,0.5421631794627064,1.3929534916197028e-13
17,1.197729,-0.40924,-0.72447,-0.03549059729334658,-0.8561611809814991,-0.09654005354146022,-0.06527893609961644,-0.7572606389540756,2.1909103077467873,0.03658486726300225,0.652893686843194,-0.20681454948928035,0.018072663646572618,0.7677133922939607,0.015361530441065308,0.03549059729334658,0.8561611809814991,0.09654005354146022,-0.07887912891712645,-0.49173817348676985,19.453942817510946,5.594672389110201,0.601834726834761,-47696.54576910705,-0.0010942699696556701,-0.5026342051800043,0.3033546030307406,-0.9406845812531772,-0.5020367137499075,-13.547519040705426,0.03439632732369091,0.46369007483942726,0.3998946565722008,-1.019563710170303,-0.6358718314865106,5.906423776805522,-11.473099025695547,-0.7969939773182451,65.09768045811006,-0.09483708392486712,-0.4979505354964594,9.682785769035064,-0.0008580704294514872,-0.40585175433108744,0.02106275380895957,-0.027350235171999415,-0.51251913480432,11.534554085927041,0.0005282062208667009,0.20704326809116513,1.3929534916197028e-13
18,-1.071232,0.229388,-0.936505,-0.034244762734644496,-0.6326834690726955,-0.09654005354146022,0.006787428077319468,-0.16677227997559885,2.1909103077467873,0.03180976999544782,0.12046697475342838,-0.20681454948928035,0.016829734454868094,0.41729450740328433,0.015361530441065308,0.034244762734644496,0.6326834690726955,0.09654005354146022,0.11626582402572438,0.27076550207573424,19.453942817510946,0.9006647375572356,-0.039227073435459614,-47696.54576910705,0.002434992739196673,0.2568647027975275,0.3033546030307406,-0.9925490019283112,-0.7654537331420856,-13.547519040705426,0.03667975547384117,0.771106389938417,0.3998946565722008,-0.8762831779025861,-0.09035008040464987,5.906423776805522,-10.957863141362399,-0.4776953467842683,65.09768045811006,0.11187648404767891,0.2587519720773699,9.682785769035064,0.00012754148713012975,0.34316859089485763,0.02106275380895957,0.14700847592509803,0.2744610934741414,11.534554085927041,0.00022256598922486273,-0.495572915153895,1.3929534916197028e-13
19,0.538548,0.078654,-1.302042,-0.03380712483456705,-0.5541800146045739,-0.09654005354146022,0.00893525304552556,-0.14917370045332412,2.1909103077467873,0.029234317311590985,-0.16669781536003914,-0.20681454948928035,0.016265894771217773,0.25833124986574063,0.015361530441065308,0.03380712483456705,0.5541800146045739,0.09654005354146022,0.23754764593048705,0.7446585420273293,19.453942817510946,-1.853034663494327,-0.4153004901153651,-47696.54576910705,0.004572807522976063,0.7169233971152027,0.3033546030307406,-1.0387290334242651,-1.0,-13.547519040705426,0.03837993235754311,1.0,0.3998946565722008,-0.8011813874937781,0.19559009279797923,5.906423776805522,-10.715322749286333,-0.32738979277711067,65.09768045811006,0.23532573590247452,0.7106543767083207,9.682785769035064,0.0008198508834317067,0.8692923261064462,0.02106275380895957,0.26316482248864403,0.7987408817301194,11.534554085927041,7.377185541586538e-05,-0.8376259420886567,1.3929534916197028e-13
20,-0.5544,1.657337,0.096312,-0.028669060940472946,0.36748551046291955,-0.09654005354146022,0.13846071678352168,0.9121158401261797,2.1909103077467873,0.02476212520872423,-0.6653503880190779,-0.20681454948928035,0.013589010596242297,-0.4963623994885007,0.015361530441065308,0.028669060940472946,-0.36748551046291955,0.09654005354146022,0.19742446728797347,0.5878824085491183,19.453942817510946,-4.894233837389038,-0.8306378227573872,-47696.54576910705,0.0039069357317487174,0.5736274908564514,0.3033546030307406,-0.8685400987406284,-0.1356181882623937,-13.547519040705426,0.03257599667222166,0.21862024809686198,0.3998946565722008,-0.6711156314526536,0.6907983242886659,5.906423776805522,-9.481384742598252,0.4372982417320994,65.09768045811006,0.20926812468195344,0.6152670252860326,9.682785769035064,0.0002148890618366879,0.40954878522963023,0.02106275380895957,0.20488700458400366,0.5356998776438717,11.534554085927041,3.138633671044216e-06,-1.0,1.3929534916197028e-13
21,0.104869,1.941893,-0.614868,-0.02514294460782196,1.0,-0.09654005354146022,0.10344384150367647,0.625198948221048,2.1909103077467873,0.021760802375979438,-1.0,-0.20681454948928035,0.011802617502984614,-1.0,0.015361530441065308,0.02514294460782196,-1.0,0.09654005354146022,0.17343346489402478,0.494140668217397,19.453942817510946,-4.380124323819473,-0.7604257577651378,-47696.54576910705,0.003382142231842522,0.46069169577020963,0.3033546030307406,-0.7633377045256742,0.3986999580947399,-13.547519040705426,0.028525086839664482,-0.3267508744589531,0.3998946565722008,-0.5899042396316483,1.0,5.906423776805522,-8.573381668635403,1.0,65.09768045811006,0.18270003510529342,0.5180109999496849,9.682785769035064,0.00030608768033533323,0.478855598147337,0.02106275380895957,0.18440643762613362,0.4432594073148548,11.534554085927041,3.497826803935282e-05,-0.9268059631560726,1.3929534916197028e-13
22,-0.785273,1.562437,-0.883583,-0.02614796779777606,0.8197190137828423,-0.09654005354146022,0.08564106874822519,0.4793288160214617,2.1909103077467873,0.022941335015161712,-0.8683697783780678,-0.20681454948928035,0.012353274683820574,-0.844753283973515,0.015361530441065308,0.02614796779777606,-0.8197190137828423,0.09654005354146022,0.16442195942889803,0.45892937560701097,19.453942817510946,-3.5317363482317887,-0.6445611995175782,-47696.54576910705,0.0032066327826143493,0.42292198406975023,0.3033546030307406,-0.7875569322938505,0.27569160848577545,-13.547519040705426,0.02935460058039041,-0.2150740268729393,0.3998946565722008,-0.6231349728649513,0.8734783609730477,5.906423776805522,-8.861131272299364,0.8216776874818956,65.09768045811006,0.17176868813135293,0.47799535052971587,9.682785769035064,0.0003664575203544719,0.5247339379397373,0.02106275380895957,0.17746753935122506,0.41194020499896045,11.534554085927041,6.723945815700508e-05,-0.8526428395854476,1.3929534916197028e-13
23,0.863947,1.026228,-1.256283,-0.027816298566584408,0.5204539626441385,-0.09654005354146022,0.06135909671306461,0.28037023133970496,2.1909103077467873,0.024328471375724803,-0.7137030961529708,-0.20681454948928035,0.013195020102812191,-0.6074400942491899,0.015361530441065308,0.027816298566584408,-0.5204539626441385,0.09654005354146022,0.18075911019867696,0.5227646801963302,19.453942817510946,-3.040170343920181,-0.5774279072291895,-47696.54576910705,0.003487827190859605,0.4834351460556734,0.3033546030307406,-0.8434459618190155,-0.008166215097296647,-13.547519040705426,0.03130412575744401,0.04738916737430987,0.3998946565722008,-0.6626868516203379,0.7228897931074507,5.906423776805522,-9.287339293761626,0.5575508249835088,65.09768045811006,0.18526441273738747,0.5273982453230972,9.682785769035064,0.0005420969015531296,0.658211899932089,0.02106275380895957,0.1964820678826893,0.497763608430555,11.534554085927041,0.00010890790778704141,-0.75685398717055,1.3929534916197028e-13
24,-0.059934,1.306616,-1.532956,-0.02552559915673669,0.931359455037073,-0.09654005354146022,0.06191877487958086,0.28495605228234133,2.1909103077467873,0.021874613824962807,-0.9873099431938017,-0.20681454948928035,0.011965879573659383,-0.9539715430833684,0.015361530441065308,0.02552559915673669,-0.9313594550370728,0.09654005354146022,0.19115090479322738,0.5633692741381255,19.453942817510946,-3.543989554993459,-0.6462346230330087,-47696.54576910705,0.0036509853317738816,0.518546850701864,0.3033546030307406,-0.7862193064900724,0.2824853487359624,-13.547519040705426,0.02917658448851057,-0.23904020728042108,0.3998946565722008,-0.5950684016968422,0.9803381332544796,5.906423776805522,-8.659452793097053,0.9466605626572497,65.09768045811006,0.1960686522737234,0.5669486010629754,9.682785769035064,0.0006034165097570758,0.7048120204595847,0.02106275380895957,0.202993295587941,0.5271524897408697,11.534554085927041,8.763447468437367e-05,-0.8057580803614984,1.3929534916197028e-13
25,-0.187212,-1.560819,0.400971,-0.029940997686459525,0.13932559011045975,-0.09654005354146022,-0.07712775402520822,-0.8543460009343132,2.1909103077467873,0.03249696153378068,0.19708931579274602,-0.20681454948928035,0.01521763355908639,-0.037204913803792095,0.015361530441065308,0.029940997686459525,-0.13932559011045975,0.09654005354146022,-0.13694172985998776,-0.7186102804206151,19.453942817510946,2.77592888376239,0.21687822054520778,-47696.54576910705,-0.002555963847321152,-0.8171913791471928,0.3033546030307406,-0.7511773024624668,0.4604620837369984,-13.547519040705426,0.027385033839138373,-0.4802354027180187,0.3998946565722008,-0.8881190323224544,-0.13541353687347601,5.906423776805522,-10.24890025319911,-0.03834147766675722,65.09768045811006,-0.14681974620707727,-0.688239984249703,9.682785769035064,-0.00025625755084810256,0.05149873272098282,0.02106275380895957,-0.04162712548986036,-0.5769588770504062,11.534554085927041,8.897014115188842e-06,-0.9867624387417718,1.3929534916197028e-13
26,0.659045,-1.705838,-0.148662,-0.02813383041946338,0.46349512212723787,-0.09654005354146022,-0.07086611884176408,-0.8030401979259085,2.1909103077467873,0.031106172553691636,0.04201536391516858,-0.20681454948928035,0.014294666140012617,-0.2974170127236986,0.015361530441065308,0.02813383041946338,-0.46349512212723787,0.09654005354146022,-0.15947822502841902,-0.8066687218052505,19.453942817510946,2.809508521517273,0.22146420008114776,-47696.54576910705,-0.0029723421342282563,-0.9067961720741372,0.3033546030307406,-0.6923772320995214,0.7591049505314884,-13.547519040705426,0.025161488285235123,-0.7795897662834758,0.3998946565722008,-0.8518554571279391,0.0026552483794806125,5.906423776805522,-9.820614439750809,0.22707302056479572,65.09768045811006,-0.169084418995455,-0.7697427800967265,9.682785769035064,-0.00045454353703983444,-0.09918962172374468,0.02106275380895957,-0.08862426866562423,-0.7890837673537153,11.534554085927041,0.00011940844425766263,-0.7327149959867614,1.3929534916197028e-13
27,-0.551489,-1.573442,-1.1519,-0.025184248615332194,0.9925908901574638,-0.09654005354146022,-0.04921764242496307,-0.6256596201801506,2.1909103077467873,0.02684417297196262,-0.4332005944374684,-0.20681454948928035,0.012523092135821978,-0.7968766691490605,0.015361530441065308,0.025184248615332194,-0.9925908901574639,0.09654005354146022,-0.0880750571378961,-0.5276700741729192,19.453942817510946,1.6767321783481748,0.06676065126710817,-47696.54576910705,-0.0016599243566304267,-0.6243632813755622,0.3033546030307406,-0.644947182921146,1.0,-13.547519040705426,0.023524324258701768,-1.0,0.3998946565722008,-0.73302224005904,0.45509706748851597,5.906423776805522,-8.948423763711286,0.7675813525579414,65.09768045811006,-0.09423644629381478,-0.4957518215657857,9.682785769035064,-0.00017190755366942867,0.1156009041169046,0.02106275380895957,-0.0387144895165914,-0.5638124910240792,11.534554085927041,3.562599986797104e-05,-0.9253169351483874,1.3929534916197028e-13
