point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
0,36.880588322784796,40.557312816455656,43.47656434177214,0.05626439761386509,0.0,0.32123926790955487,0.019927342191196074,0.0,0.47355577935215576,0.030564453379080092,0.0,1.3007731294168459
