point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
0,46.505090335483835,49.905980909677446,46.691690154838696,0.020112946315420877,0.0,0.3237164893059592,-0.0230020191465089,0.0,0.5981062893770251,0.031101501762847317,0.0,1.4663339941629874
