point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
42,3.402387,-0.57821,1.699962,-0.006898687762997291,0.03923174837159027,2.0886432596752122,-0.03198988396176672,-0.8185714365902674,2.7592914314515546,0.036602128943378,0.45860897221286057,2.8707995259007903
43,4.27242,-0.537384,-1.457462,-0.0068268628966019484,0.04034233524098796,2.0886432596752122,-0.031448800885033545,-0.8098998664673359,2.7592914314515546,0.018404437457816503,0.2014127460129873,2.8707995259007903
44,4.441741,1.734192,1.683212,0.007067173497008916,0.25517788114707773,2.0886432596752122,-0.014472500885160056,-0.5378322631602362,2.7592914314515546,0.02928898483374187,0.3552489900883913,2.8707995259007903
45,5.074333,2.470827,1.42603,0.006764569678668675,0.2504988912074597,2.0886432596752122,-0.011917748625905666,-0.4968889878750493,2.7592914314515546,0.02556448592806415,0.3026089580389464,2.8707995259007903
46,4.073167,2.584165,1.287094,0.0018307944371920293,0.17421074373521028,2.0886432596752122,-0.0118488170642852,-0.49578426866282777,2.7592914314515546,0.028957721100264955,0.35056708951903914,2.8707995259007903
47,5.061063,0.225122,0.849689,0.002864119230856943,0.19018845459304168,2.0886432596752122,-0.022906729594802222,-0.673001905001708,2.7592914314515546,0.024480499843449355,0.28728849113042076,2.8707995259007903
48,5.884335,2.479399,0.833586,0.007775623500326567,0.2661322387504528,2.0886432596752122,-0.011953772614681668,-0.4974663198194613,2.7592914314515546,0.02469538260416604,0.2903255266343796,2.8707995259007903
49,6.324513,1.694987,0.350213,0.00797136459451675,0.26915887144632933,2.0886432596752122,-0.013269173016835722,-0.5185473465924281,2.7592914314515546,0.025206215490280126,0.29754535947040606,2.8707995259007903
50,5.913764,0.544861,0.343565,0.004895955716885503,0.22160558121497753,2.0886432596752122,-0.01754050547793451,-0.5870010841929431,2.7592914314515546,0.02605040580926765,0.309476684078823,2.8707995259007903
51,5.631196,3.038601,0.029649,0.005490179045727128,0.2307937170183736,2.0886432596752122,-0.011159297644505184,-0.48473381031945206,2.7592914314515546,0.023694542193991364,0.27618019524828075,2.8707995259007903
52,6.164634,2.303962,-0.440243,0.007546546985169655,0.2625901594875375,2.0886432596752122,-0.012102033580152494,-0.4998423973828847,2.7592914314515546,0.02436151560536226,0.2856068329356136,2.8707995259007903
53,5.249613,2.962356,-0.895624,0.005480169851177941,0.2306389505621662,2.0886432596752122,-0.011182773230205445,-0.48511003755022375,2.7592914314515546,0.024226620377644004,0.28370029750890646,2.8707995259007903
54,4.26094,2.790391,-1.188008,0.00234282647625772,0.1821280025876968,2.0886432596752122,-0.011261922184917506,-0.48637850396592874,2.7592914314515546,0.026878785800665383,0.3211845541576197,2.8707995259007903
55,4.007944,1.807172,-1.560532,0.006184501625584371,0.24152963034498232,2.0886432596752122,-0.015022731254711985,-0.5466504307180603,2.7592914314515546,0.03383148208600195,0.4194501637225061,2.8707995259007903
56,4.498708,-1.42867,1.683508,-0.00700454845180154,0.03759488502785291,2.0886432596752122,-0.024172843983958803,-0.6932930583963246,2.7592914314515546,0.026747478469096198,0.31932872809425517,2.8707995259007903
57,4.432053,-0.459484,1.446174,-0.005271151447779676,0.06439741246345565,2.0886432596752122,-0.029675215669488164,-0.7814758236041718,2.7592914314515546,0.018863407420093736,0.20789957662721448,2.8707995259007903
58,5.177056,-2.12319,1.416402,-0.0063149964398827585,0.04825703378826174,2.0886432596752122,-0.021741044267925336,-0.6543202598201306,2.7592914314515546,0.022397657323898645,0.2578507332575546,2.8707995259007903
59,4.164769,-2.293731,1.278122,-0.006324800166706446,0.04810544436209274,2.0886432596752122,-0.02152247498922044,-0.6508173987836123,2.7592914314515546,0.033277360205166584,0.411618507893045,2.8707995259007903
60,5.999007,-2.053701,0.812723,-0.006385370708045901,0.04716887669047831,2.0886432596752122,-0.021528616957087632,-0.650915831921412,2.7592914314515546,0.019872579159295967,0.22216265846461747,2.8707995259007903
61,6.370121,-1.238037,0.328413,-0.005589593885721111,0.059473518998898856,2.0886432596752122,-0.021629205972045984,-0.6525279035871427,2.7592914314515546,0.020274742707353077,0.22784661826564556,2.8707995259007903
62,5.716067,-2.675822,0.045767,-0.005386742943106704,0.06261008721849648,2.0886432596752122,-0.02007667748001918,-0.6276465863451721,2.7592914314515546,0.021585265675207577,0.24636883367675244,2.8707995259007903
63,6.101109,-0.347771,-0.098787,-0.002630840173041271,0.10522303706965497,2.0886432596752122,-0.02124045679053399,-0.6462976851000547,2.7592914314515546,0.022896680344883347,0.2649036519140753,2.8707995259007903
64,6.234082,-1.922701,-0.416729,-0.0059120322261665414,0.054487839177122854,2.0886432596752122,-0.020950094082069715,-0.6416442396388987,2.7592914314515546,0.019755665729487948,0.22051026794230522,2.8707995259007903
65,5.341075,-2.608938,-0.893737,-0.00561937941129198,0.05901296243600829,2.0886432596752122,-0.020532682746845055,-0.6349546723263138,2.7592914314515546,0.02235511368148213,0.2572494446662512,2.8707995259007903
66,4.101707,-2.431588,-1.127606,-0.006146050423295968,0.050869349509470974,2.0886432596752122,-0.02123656917139849,-0.6462353808747068,2.7592914314515546,0.03419198097001308,0.4245452579321476,2.8707995259007903
67,4.895051,-1.968208,-1.556023,-0.0063092087539105,0.04834652546945217,2.0886432596752122,-0.022009664737857815,-0.6586252572255901,2.7592914314515546,0.02411275333155416,0.28209096290918145,2.8707995259007903
68,1.962484,3.240877,0.987566,-0.02199749698315845,-0.19423251136194974,2.0886432596752122,0.005379671286696475,-0.21967501433233172,2.7592914314515546,0.020864569024644286,0.23618290108706996,2.8707995259007903
69,1.142341,3.167976,0.418834,-0.03518779916142911,-0.3981866171996281,2.0886432596752122,0.040365592746379075,0.3410205318760413,2.7592914314515546,0.005447734960762229,0.018289793913219166,2.8707995259007903
70,2.702623,3.538225,0.373606,-0.014102949128407705,-0.07216362871262538,2.0886432596752122,-0.001627592962140323,-0.3319756681812127,2.7592914314515546,0.023918598837642246,0.2793468893999944,2.8707995259007903
71,1.814161,3.735859,-0.083316,-0.021362686576605228,-0.18441680076675926,2.0886432596752122,0.013758582854192625,-0.0853919026703206,2.7592914314515546,0.015238912759746093,0.15667294992774328,2.8707995259007903
72,3.002612,3.162285,-0.52021,-0.011768966053851138,-0.03607458203440361,2.0886432596752122,-0.006962028874180959,-0.41746704107136157,2.7592914314515546,0.028930742961164047,0.35018579524486415,2.8707995259007903
73,-0.335998,1.775968,1.518593,-0.0741088120111626,-1.0,2.0886432596752122,0.008333953793162596,-0.17232873975940832,2.7592914314515546,-0.03877943179123111,-0.6067928102814093,2.8707995259007903
74,-1.13879,2.165996,1.050051,-0.05894246259944946,-0.7654914048759651,2.0886432596752122,0.05027956915886733,0.4999050827975555,2.7592914314515546,-0.033591369301146035,-0.5334675703850353,2.8707995259007903
75,-0.030295,2.618288,1.041939,-0.07301800855044416,-0.9831335293559862,2.0886432596752122,0.06238735191150502,0.6939482744764089,2.7592914314515546,-0.02301286350370013,-0.3839567507244601,2.8707995259007903
76,-0.795251,2.868092,0.409411,-0.060741467536960414,-0.7933083902997,2.0886432596752122,0.06929934104716162,0.8047220189458644,2.7592914314515546,0.029704640208718658,0.3611236359976564,2.8707995259007903
77,0.199299,2.972473,0.133297,-0.0621630512411242,-0.8152895268451368,2.0886432596752122,0.08148417139611963,1.0,2.7592914314515546,0.0030094327554577305,-0.01617183689510171,2.8707995259007903
78,-1.252294,2.561698,-0.433616,-0.0547028782011445,-0.6999371337612281,2.0886432596752122,0.06576040057071841,0.7480058291000462,2.7592914314515546,-0.00021771980184714934,-0.06178264746240025,2.8707995259007903
79,-0.418685,2.640056,-1.017266,-0.07110460535947016,-0.9535476691044339,2.0886432596752122,0.06208980454091906,0.6891796853264613,2.7592914314515546,-0.013064314852210046,-0.24334940108567493,2.8707995259007903
80,-0.93498,1.842393,-1.330141,-0.06189809984515593,-0.8111927347986154,2.0886432596752122,0.02222325250631041,0.050265595433223176,2.7592914314515546,-0.03621779242168399,-0.5705879993989253,2.8707995259007903
81,-4.600928,1.436962,-1.181499,-0.004995153444721456,0.0686650118835399,2.0886432596752122,0.008247102563627706,-0.17372064529029607,2.7592914314515546,-0.03896860338964414,-0.6094664582688275,2.8707995259007903
82,-0.507433,-1.241117,1.524554,0.0032715008918522415,0.1964875644451145,2.0886432596752122,-0.02191287955086807,-0.6570741469212171,2.7592914314515546,0.0016645450378089954,-0.035179744899051624,2.8707995259007903
83,-1.114637,-1.84913,-1.154548,0.014980234918819058,0.37753302850546144,2.0886432596752122,-0.009036870582362688,-0.4507191166585518,2.7592914314515546,-0.007270817360837345,-0.1614672737586046,2.8707995259007903
84,-0.507847,-0.790602,-1.436619,-0.0019099133777187305,0.11637031617874594,2.0886432596752122,-0.022928379793340614,-0.6733488779950874,2.7592914314515546,-0.005535103871794789,-0.13693564789275448,2.8707995259007903
85,2.100761,-3.088895,0.938785,-0.0034653585738873005,0.09231935586892948,2.0886432596752122,-0.015144793822773117,-0.5486066444010271,2.7592914314515546,0.04726542182585858,0.6093181261961551,2.8707995259007903
86,2.935723,-3.252954,0.408251,-0.004093041164937361,0.08261385861213522,2.0886432596752122,-0.015243284512224786,-0.5501850876323189,2.7592914314515546,0.04533927478804767,0.5820950166262358,2.8707995259007903
87,1.538331,-3.314278,0.125875,-0.0012024921727231686,0.12730876606150665,2.0886432596752122,-0.012856158875569346,-0.5119282501139775,2.7592914314515546,0.03667677021441973,0.45966391114541305,2.8707995259007903
88,2.376862,-3.473782,-0.419248,-0.002970152909152368,0.09997643810948253,2.0886432596752122,-0.01364632757466877,-0.5245917459389731,2.7592914314515546,0.0422864784492587,0.5389484615636726,2.8707995259007903
89,1.532293,-2.895747,-0.796059,-0.0026047439572738362,0.10562654794307247,2.0886432596752122,-0.015404112441534945,-0.5527625673701054,2.7592914314515546,0.043066900553634824,0.5499785210768675,2.8707995259007903
90,4.715389,3.321755,1.000064,0.002446235787756379,0.18372696168483893,2.0886432596752122,-0.009521365722157782,-0.458483790438997,2.7592914314515546,0.022845355569975023,0.2641782555951273,2.8707995259007903
91,3.818043,3.545379,0.579617,-0.0025952546343739336,0.10577327592101393,2.0886432596752122,-0.007419556452190612,-0.42479952409751665,2.7592914314515546,0.023526018163692264,0.27379836870444074,2.8707995259007903
92,4.70312,3.874114,0.162883,0.0010608310099757823,0.1623052392059583,2.0886432596752122,-0.007832215028750422,-0.4314129221824694,2.7592914314515546,0.02062141747996149,0.23274633003976408,2.8707995259007903
93,3.862711,3.668345,-0.413144,-0.0024424380885097463,0.10813619085258219,2.0886432596752122,-0.006989059851058688,-0.41790024813616533,2.7592914314515546,0.02268914126712085,0.2619704080115799,2.8707995259007903
94,6.31743,1.021731,-0.438515,0.006615183597036722,0.2481890195841976,2.0886432596752122,-0.014737223541455347,-0.5420747929600092,2.7592914314515546,0.025034697402605666,0.29512121655591095,2.8707995259007903
95,5.69406,0.30165,-0.755244,0.0032043067577411932,0.19544857994309672,2.0886432596752122,-0.01946295431876699,-0.6178108630381391,2.7592914314515546,0.02550122924471543,0.30171492264703303,2.8707995259007903
96,6.391947,1.689126,-1.217338,0.007152484920567748,0.2564970029438738,2.0886432596752122,-0.012218908466227418,-0.5017154716182264,2.7592914314515546,0.023124241010447744,0.2681198699965244,2.8707995259007903
97,5.67413,2.320769,-1.559665,0.007096337378917905,0.25562882558922273,2.0886432596752122,-0.01137619852333227,-0.4882099330469091,2.7592914314515546,0.023697417040899893,0.27622082676334747,2.8707995259007903
98,6.039902,0.798114,-1.560461,0.005463884350950909,0.2303871371774513,2.0886432596752122,-0.014856573141175389,-0.5439875277462545,2.7592914314515546,0.023468419413879893,0.2729842994530014,2.8707995259007903
99,5.118821,0.923869,-1.959156,0.005708156862568536,0.23416418345086942,2.0886432596752122,-0.01568018874368793,-0.5571870543229284,2.7592914314515546,0.0248328080370932,0.29226782259872186,2.8707995259007903
100,5.307096,1.394135,2.076326,0.006109397944380479,0.24036834503566684,2.0886432596752122,-0.013287861220129926,-0.5188468497044376,2.7592914314515546,0.024189974867419917,0.283182369894611,2.8707995259007903
101,6.103518,1.822069,1.644074,0.006970885034826679,0.2536890276741668,2.0886432596752122,-0.011796669183108843,-0.4949485300714209,2.7592914314515546,0.02290651238504271,0.26504261259635964,2.8707995259007903
102,5.669321,0.572329,1.629749,0.004669792958218899,0.21810855570379406,2.0886432596752122,-0.016598211115837813,-0.5718995739282003,2.7592914314515546,0.02406504741277704,0.2814167135250436,2.8707995259007903
103,4.848752,-2.974071,1.002744,-0.00474958917131163,0.07246203193145706,2.0886432596752122,-0.018766744248110534,-0.6066531781878961,2.7592914314515546,0.02424572752628329,0.2839703475054878,2.8707995259007903
104,3.895776,-3.126843,0.684954,-0.0046177355089653815,0.07450080977307127,2.0886432596752122,-0.01814262597270888,-0.5966508594629707,2.7592914314515546,0.03306736379709818,0.40865053342696633,2.8707995259007903
105,4.651446,-3.566874,0.197129,-0.0038835197502931074,0.08585356852932047,2.0886432596752122,-0.016911095541519483,-0.5769139596193089,2.7592914314515546,0.024053840609220778,0.28125832268823214,2.8707995259007903
106,3.892884,-3.306361,-0.409536,-0.00430993653541023,0.07926012942934202,2.0886432596752122,-0.017550171892002808,-0.5871560012307049,2.7592914314515546,0.031842741383216744,0.39134238950002986,2.8707995259007903
107,5.337136,-1.01991,2.074823,-0.0046132133766234595,0.07457073292159433,2.0886432596752122,-0.02037131086735977,-0.6323684750693703,2.7592914314515546,0.020831008228013648,0.2357085711288711,2.8707995259007903
108,6.175825,-1.355744,1.645224,-0.005252054898031933,0.06469269150071688,2.0886432596752122,-0.019634464059731016,-0.620559532899549,2.7592914314515546,0.01832133319357121,0.20023819575962332,2.8707995259007903
109,6.031041,-0.355509,1.524793,-0.00243466542355808,0.10825637512954334,2.0886432596752122,-0.019671552456299146,-0.6211539233830389,2.7592914314515546,0.020536569868304433,0.23154714026684253,2.8707995259007903
110,6.499585,-1.012819,-0.771624,-0.004761504165892383,0.07227779717830796,2.0886432596752122,-0.020303850114169464,-0.631287327502591,2.7592914314515546,0.01935019408421379,0.21477955330312626,2.8707995259007903
111,5.947897,-1.933193,-1.383859,-0.00605892853114165,0.05221646554768378,2.0886432596752122,-0.02050752453196525,-0.6345514787431488,2.7592914314515546,0.01899159735070466,0.20971134304913197,2.8707995259007903
112,6.105487,-0.350612,-1.424047,-0.002419234748304522,0.10849497084412785,2.0886432596752122,-0.019662843326338386,-0.6210143480859875,2.7592914314515546,0.02053331114416057,0.23150108324072516,2.8707995259007903
113,5.179343,-0.343538,-1.83269,-0.0023315908037888633,0.10985015907971096,2.0886432596752122,-0.02145778477301441,-0.6497806527270085,2.7592914314515546,0.022033445576640442,0.2527031634679031,2.8707995259007903
114,5.788746,-1.125903,-1.97169,-0.004796268363369549,0.07174025825647035,2.0886432596752122,-0.019682410034210562,-0.6213279303928173,2.7592914314515546,0.019273884687912357,0.2137010379998039,2.8707995259007903
115,-1.331475,0.81999,1.699891,-0.04754182513414085,-0.5892098619066891,2.0886432596752122,-0.035006548368228696,-0.8669174634073042,2.7592914314515546,-0.04510239471778821,-0.6961581127101538,2.8707995259007903
116,-2.279718,0.676739,1.405448,-0.04909364063118771,-0.6132046982529433,2.0886432596752122,-0.04331054722174743,-1.0,2.7592914314515546,-0.06660045869402431,-1.0,2.8707995259007903
117,-2.576111,0.189364,-0.969384,-0.021034590031647316,-0.17934363136162168,2.0886432596752122,-0.020776086683589767,-0.6388555415207873,2.7592914314515546,-0.06286237140922868,-0.947167917226315,2.8707995259007903
118,-2.12776,0.925391,-1.501535,-0.05193107292754284,-0.6570782925843458,2.0886432596752122,-0.04252274701186076,-0.987374462339244,2.7592914314515546,-0.06377210226111973,-0.9600255559081017,2.8707995259007903
119,-1.118283,0.103827,-1.520821,-0.04456058399228757,-0.5431126335676109,2.0886432596752122,-0.04089950422388755,-0.9613598552156247,2.7592914314515546,-0.04702639670621034,-0.7233509053243075,2.8707995259007903
120,-1.42995,-0.634748,1.699895,-0.00906130882459566,0.005792374586004012,2.0886432596752122,-0.018867389137744883,-0.6082661453190219,2.7592914314515546,-0.03590286592644931,-0.5661370004263921,2.8707995259007903
121,-2.352734,-0.368866,1.407886,0.00888279070517406,0.2832517326199311,2.0886432596752122,-0.01279125280576121,-0.5108880447186372,2.7592914314515546,-0.04965821396768666,-0.7605475721782576,2.8707995259007903
122,-1.743602,-1.537364,1.399366,0.036100009352115325,0.704096033038625,2.0886432596752122,0.004115233582352218,-0.23993929664088165,2.7592914314515546,-0.02627313815619292,-0.43003569088352156,2.8707995259007903
123,-2.360319,-0.699081,-1.423824,0.03354737969774657,0.6646261792282115,2.0886432596752122,-0.0043665923686830865,-0.3758717470678494,2.7592914314515546,-0.043536351392156725,-0.6740245122071729,2.8707995259007903
124,-0.487737,-2.614033,1.676066,0.005753184425068891,0.2348604189217245,2.0886432596752122,-0.00939773072163641,-0.45650237645143954,2.7592914314515546,0.005699332052797601,0.021845729711213346,2.8707995259007903
125,-0.740132,-3.561251,1.422443,0.007277012155205043,0.25842249642003745,2.0886432596752122,-0.004337689219924279,-0.37540853597880797,2.7592914314515546,0.004973423883670058,0.011586140366301123,2.8707995259007903
126,-1.388653,-2.768923,1.262348,0.017380612087321445,0.41464868912175734,2.0886432596752122,0.0030309464966369326,-0.25731642762405205,2.7592914314515546,-0.004890494741559337,-0.1278250947326416,2.8707995259007903
127,-0.239565,-4.244436,0.845727,0.00420237841372284,0.21088119167605668,2.0886432596752122,-0.00573911015003592,-0.39786815519399155,2.7592914314515546,0.008060584124270687,0.05521837603678503,2.8707995259007903
128,0.673859,-4.14668,0.374899,0.001343293908494747,0.16667280161060583,2.0886432596752122,-0.00938374998750513,-0.4562783167430461,2.7592914314515546,0.014404049083677428,0.14487344299321903,2.8707995259007903
129,-1.057922,-4.243945,0.253283,0.00849023207805466,0.2771818228710172,2.0886432596752122,0.00017876694787721803,-0.30302636760145374,2.7592914314515546,0.0033316342111162633,-0.01161801760779102,2.8707995259007903
130,-0.138464,-4.460441,-0.138621,0.00424220229676564,0.2114969656247656,2.0886432596752122,-0.004561075931108771,-0.37898860272616,2.7592914314515546,0.008269601240828095,0.05817250973184174,2.8707995259007903
131,-1.08584,-4.055904,-0.733032,0.008915102765072458,0.2837513555395037,2.0886432596752122,-0.00019264772850080547,-0.3089787777754023,2.7592914314515546,0.0031138156241956594,-0.014696546474851857,2.8707995259007903
132,-1.508058,-2.779702,-1.14338,0.019751240422638094,0.4513043605285485,2.0886432596752122,0.00587052753080064,-0.21180839546351227,2.7592914314515546,-0.00643008913383758,-0.14958488046626772,2.8707995259007903
133,-0.789081,-3.434036,-1.469093,0.00782279028189814,0.2668615517434878,2.0886432596752122,-0.004112221711050523,-0.37179512170341444,2.7592914314515546,0.004392086864335898,0.0033698406426982963,2.8707995259007903
