point_index,x,y,z,t1_exe_effect,t1_exe_effect_normalized,t1_exe_baseline,t2_exe_effect,t2_exe_effect_normalized,t2_exe_baseline,t3_exe_effect,t3_exe_effect_normalized,t3_exe_baseline
0,45.79440068243242,43.183575966216225,42.541418844594595,0.09633634658178042,0.0,0.3564442134604867,0.009054431252305095,0.0,0.5959093732134612,0.04059640250280405,0.0,1.4571803338850964
