point_index,x,y,z,cp_effect,cp_effect_normalized,cp_baseline,dm_effect,dm_effect_normalized,dm_baseline,ea_effect,ea_effect_normalized,ea_baseline,efl_effect,efl_effect_normalized,efl_baseline,eng_effect,eng_effect_normalized,eng_baseline,gap_effect,gap_effect_normalized,gap_baseline,gse_effect,gse_effect_normalized,gse_baseline,hard_effect,hard_effect_normalized,hard_baseline,homo_effect,homo_effect_normalized,homo_baseline,ie_effect,ie_effect_normalized,ie_baseline,lumo_effect,lumo_effect_normalized,lumo_baseline,nfl_effect,nfl_effect_normalized,nfl_baseline,s1_exe_effect,s1_exe_effect_normalized,s1_exe_baseline,s1_osc_effect,s1_osc_effect_normalized,s1_osc_baseline,s2_exe_effect,s2_exe_effect_normalized,s2_exe_baseline,s2_osc_effect,s2_osc_effect_normalized,s2_osc_baseline
10,1.122996,-0.538428,1.148624,-0.03048362190066456,-0.3066106071053536,-0.18186967672385634,-0.01876377722561795,-0.14675466435803852,2.017182081521325,0.029016313303543484,0.34750180179612244,-0.07704637704870265,0.02271630384143561,0.3360946935102671,0.06387510320371183,0.03048362190066456,0.3066106071053536,0.18186967672385634,0.04596702230089367,0.12092165448092551,7.771512020326048,0.6490615066868486,0.18202269394588821,-47955.214977030264,0.0014673085971210753,0.157051293834791,0.258916053772559,-0.8666171706238455,-0.19401771513524368,-8.165764859541309,0.031950930497785635,0.22185009895223007,0.44078573049641534,-0.8206501483229496,-0.3776168428465674,-0.39425283921526094,-4.107061984697328,-0.3667991767032662,15.655552004523248,0.024766360086397654,0.08262697118587448,0.0,-0.000658561426622805,0.02761597812034755,0.0,0.14003825584073404,0.4864293359526537,0.0,0.0008608022557428293,0.30830277436373743,0.0
11,0.031934,-1.315289,1.142655,-0.029007007635968307,0.14564815510151852,-0.18186967672385634,0.03261551732510792,0.1206836732791654,2.017182081521325,0.02888230212840881,0.3177063353213101,-0.07704637704870265,0.02195883299019405,0.0833787071350729,0.06387510320371183,0.029007007635968307,-0.1456481551015184,0.18186967672385634,-0.02783705215542298,-0.23153763942075667,7.771512020326048,1.397597006529395,0.35727240293911633,-47955.214977030264,0.00012470550755949716,-0.20919144081950813,0.258916053772559,-0.7884594047041134,0.40526946634249494,-8.165764859541309,0.029131713143527804,-0.3188398569761409,0.44078573049641534,-0.8162964568595356,-0.3463441154467133,-0.39425283921526094,-4.005148394898123,-0.11805593863347807,15.655552004523248,-0.04692152449558584,-0.22615780949050768,0.0,-0.0014309185219144975,-0.4196899243045763,0.0,0.07846300579688048,0.1986490924121289,0.0,0.0009745344993506463,0.3959405125487574,0.0
12,-0.014384,1.52042,1.014133,-0.03120618539750808,-0.5279180131837726,-0.18186967672385634,-0.18268621187465373,-1.0,2.017182081521325,0.03173387461363575,0.9517126582917099,-0.07704637704870265,0.0239797100296881,0.7576065451325711,0.06387510320371183,0.03120618539750808,0.5279180131837726,0.18186967672385634,-0.041523073576338554,-0.2968967064082344,7.771512020326048,3.1605142495100154,0.7700126589142644,-47955.214977030264,-0.0005276892161276692,-0.3871553003807482,0.258916053772559,-0.8350363468840367,0.04813330626437251,-8.165764859541309,0.03067849618138041,-0.022186584994759895,0.44078573049641534,-0.8765594204603773,-0.7792152200790615,-0.39425283921526094,-4.273136366010569,-0.7721413832694657,15.655552004523248,-0.056198373887667685,-0.26611644296958425,0.0,-5.299308276783543e-05,0.37832719211614063,0.0,-0.0240191416431923,-0.2803150584091153,0.0,-0.0004719166963567786,-0.7186397257866075,0.0
13,0.883597,1.544105,0.572729,-0.030079749932546918,-0.18291233277741936,-0.18186967672385634,-0.1275799122113488,-0.7131619399573156,2.017182081521325,0.029903481059562864,0.544750852895374,-0.07704637704870265,0.02281708242736341,0.3697175843535212,0.06387510320371183,0.030079749932546918,0.18291233277741936,0.18186967672385634,0.0028656406698681636,-0.08491362829671778,7.771512020326048,2.4393284034740645,0.6011661450556418,-47955.214977030264,0.00017626887298405336,-0.1951256993446877,0.258916053772559,-0.8247283785219839,0.1271713037526907,-8.165764859541309,0.03025601880553097,-0.10321236095480546,0.44078573049641534,-0.8218627378521162,-0.3863269184484355,-0.39425283921526094,-4.120486960494183,-0.39956587599526194,15.655552004523248,-0.005645457969330359,-0.04836736102333783,0.0,0.00036056098271058934,0.6178345075638745,0.0,-0.02645417464694777,-0.2916955138737848,0.0,-0.0005924844647862543,-0.8115446592337155,0.0
14,-0.887639,1.605003,0.524583,-0.029760187546791883,-0.08503647414268212,-0.18186967672385634,-0.12508260242907743,-0.7001629997699139,2.017182081521325,0.029750690698037374,0.5107801031431072,-0.07704637704870265,0.022611532326291747,0.30113963649360986,0.06387510320371183,0.029760187546791883,0.08503647414268212,0.18186967672385634,-0.00460197875209456,-0.1205760478579756,7.771512020326048,2.5586383723129984,0.6290994058340718,-47955.214977030264,9.496848754508846e-06,-0.24061869924356816,0.258916053772559,-0.8124331323687386,0.22144707182314316,-8.165764859541309,0.029769684395546392,-0.1964851021657209,0.44078573049641534,-0.8170351111208343,-0.3516498964260161,-0.39425283921526094,-4.0930719295942115,-0.3326532731590942,15.655552004523248,-0.012503324398670301,-0.0779065892156543,0.0,0.00034130517321363796,0.6066826229026696,0.0,-0.04224308878517391,-0.36548713555137646,0.0,-0.0006291733335615603,-0.8398157051045967,0.0
15,0.169493,2.216574,0.318604,-0.027779764227645387,0.5215293842381201,-0.18186967672385634,-0.1287133672443841,-0.7190617743647774,2.017182081521325,0.029364786457847458,0.4249798194017582,-0.07704637704870265,0.021526349991774274,-0.060911158748228944,0.06387510320371183,0.027779764227645387,-0.5215293842381201,0.18186967672385634,-0.08328596354283757,-0.49633987831059656,7.771512020326048,3.9519525918076397,0.9553069291297944,-47955.214977030264,-0.0015850222302020711,-0.6755804779522772,0.258916053772559,-0.722820393641884,0.9085670909812056,-8.165764859541309,0.026194741997443316,-0.8821134893340703,0.44078573049641534,-0.8061063571847229,-0.27314825120467856,-0.39425283921526094,-3.9461493814615487,0.025944539360193808,15.655552004523248,-0.08994221744199304,-0.41146297386330155,0.0,-6.693069860266854e-05,0.3702553068875891,0.0,-0.17800740604263687,-1.0,0.0,-0.000832865683798965,-0.9967732775055524,0.0
16,-1.187402,0.944692,-0.166038,-0.03185813271420557,-0.727597031274763,-0.18186967672385634,-0.012298702043378018,-0.11310280178272092,2.017182081521325,0.028173652085939693,0.16014814242027753,-0.07704637704870265,0.02310030343849205,0.4642089790682318,0.06387510320371183,0.03185813271420557,0.727597031274763,0.18186967672385634,0.18227536058442517,0.7718767815282956,7.771512020326048,-0.43428033174131997,-0.0716130280267655,-47955.214977030264,0.0036844806282658737,0.7618638063329268,0.258916053772559,-0.9587522785904881,-0.9004784042135687,-8.165764859541309,0.03554261334247144,0.910689090408102,0.44078573049641534,-0.7764769180060623,-0.06031888967748278,-0.39425283921526094,-4.158048989929849,-0.4912445309097718,15.655552004523248,0.17984206572574557,0.7505922491864985,0.0,0.0010204410067803059,1.0,0.0,0.15311181846345967,0.5475303957588384,0.0,-0.00037025568699999454,-0.6403036212747085,0.0
17,1.186533,0.943963,-0.181159,-0.03182934993319009,-0.7187814148838365,-0.18186967672385634,-0.010805846741797964,-0.1053322252561536,2.017182081521325,0.028149707905015475,0.15482449654315267,-0.07704637704870265,0.023078481194671735,0.4569283954485033,0.06387510320371183,0.03182934993319009,0.7187814148838365,0.18186967672385634,0.1820775371999641,0.7709320546833616,7.771512020326048,-0.4404207993939053,-0.07305065545983214,-47955.214977030264,0.0036796420281746123,0.760543906100982,0.258916053772559,-0.9578252833967102,-0.8933705201743415,-8.165764859541309,0.0355089919613647,0.9042409380365228,0.44078573049641534,-0.7757477461967461,-0.05508122150277883,-0.39425283921526094,-4.155163527346621,-0.4842019048213825,15.655552004523248,0.17977369850766678,0.7502977676773424,0.0,0.0010177069112378492,0.998416565237259,0.0,0.1525277638822704,0.5448007378281619,0.0,-0.00037176430001579683,-0.641466101045681,0.0
18,-0.62196,2.116226,-0.31472,-0.027316116938507662,0.6635356983442171,-0.18186967672385634,-0.08600730453553518,-0.496769146220404,2.017182081521325,0.028547757596484757,0.2433251475191902,-0.07704637704870265,0.02103243105878823,-0.22569797547438986,0.06387510320371183,0.027316116938507662,-0.6635356983442171,0.18186967672385634,-0.06348128591946711,-0.4017605106739881,7.771512020326048,3.6224317812739173,0.8781583821799237,-47955.214977030264,-0.0012316406579770955,-0.5791830881396456,0.258916053772559,-0.7191418540084893,0.9367728824711425,-8.165764859541309,0.026084476280530566,-0.9032610484351529,0.44078573049641534,-0.7826231399279556,-0.10446742990308078,-0.39425283921526094,-3.8780341582553035,0.1921951955832759,15.655552004523248,-0.0672354757789444,-0.3136570993395349,0.0,-1.0026596227716289e-05,0.40321097081516055,0.0,-0.17720278741469286,-0.9962395062213786,0.0,-0.0008368100294822391,-0.9998126401641665,0.0
19,0.844949,1.925047,-0.361673,-0.02765430732282681,0.5599544393389029,-0.18186967672385634,-0.07444577461976376,-0.4365893331604167,2.017182081521325,0.028391165473308888,0.20850913048465936,-0.07704637704870265,0.021143946812579778,-0.18849282933627465,0.06387510320371183,0.02765430732282681,-0.5599544393389029,0.18186967672385634,-0.037953159629133815,-0.27984819847163966,7.771512020326048,3.1447061184662743,0.766311604835032,-47955.214977030264,-0.0007368581504820781,-0.4442135651190633,0.258916053772559,-0.7395380827930182,0.7803815332914759,-8.165764859541309,0.026917449172344732,-0.7435074645249498,0.44078573049641534,-0.7774912424221517,-0.06760481961210096,-0.39425283921526094,-3.8934822111328984,0.15449071767981737,15.655552004523248,-0.04089926334719607,-0.2002178253673218,0.0,0.00012882878034390852,0.4836282155100724,0.0,-0.14039939081007358,-0.824233863849601,0.0,-0.0008047004585456097,-0.9750702269160711,0.0
